subject_id,PROLIFIC_PID,source_study,game,Market,kw_dummy,market_x_kw,treatment_cell,trial_order,actual_allocation_kept,actual_share_sent,actual_reason,actual_reason_category,actual_reason_category_num,subject_effect_S,subject_effect_C,treatment_effect_S,treatment_effect_C,fitted_probability_M,fitted_probability_S,fitted_probability_C
control_kwlt::671e8a1e55becb8595564b4d,671e8a1e55becb8595564b4d,control_kwlt,kw,0,1,0,kw_control,1,0.0,1.0,"I felt like being in generous today. I don’t know what my partner may be going through, but I think as long as I get the base payment, they can have the rest of the money. It’s also the Christmas season and I’m feeling generous.",Moral,1,0.3909713290537321,-0.07699363200551429,-0.2776441740850492,-0.018037771449128295,0.6829767568728669,0.29402564608697124,0.022997597040161927
control_kwlt::671e8a1e55becb8595564b4d,671e8a1e55becb8595564b4d,control_kwlt,lt,0,0,0,lt_control,2,0.0,1.0,"Just like in the previous exercise, I was feeling pretty generous and it’s the Christmas season so I decided to give that partner all of my money. I hope they have a blessed holiday season.",Moral,1,0.3909713290537321,-0.07699363200551429,0.0,0.0,0.6349809870929631,0.3433642951840299,0.021654717723006946
control_kwlt::671f93838d7481cd8a0d137d,671f93838d7481cd8a0d137d,control_kwlt,kw,0,1,0,kw_control,1,6.0,0.5,"Because it's possible in the next round, that my partner might match my generosity and share as well.",Mutual Benefit / Cooperation,2,0.5442350110190741,-0.06728028103301974,-0.2776441740850492,-0.018037771449128295,0.6568909226415632,0.3208387464587558,0.0222703308996809
control_kwlt::671f93838d7481cd8a0d137d,671f93838d7481cd8a0d137d,control_kwlt,lt,0,0,0,lt_control,2,6.0,0.5,"It seems like the right thing to do, although I would have liked to subtracted money and kept the entire $12 to myself!!!",Moral,1,0.5442350110190741,-0.06728028103301974,0.0,0.0,0.6071856889282936,0.3719695617069417,0.020844749364764777
control_kwlt::67202234fd2f16cdb9c34721,67202234fd2f16cdb9c34721,control_kwlt,kw,0,1,0,kw_control,1,8.0,0.3333333333333333,"I don't want to give them nothing, but at the end of the day I'm earning money here and want the possibility of earning a decent bonus.",Self-interest,3,-0.4916251993333106,-0.06522310134973658,-0.2776441740850492,-0.018037771449128295,0.8080319181997413,0.1640500755181099,0.027918006282148827
control_kwlt::67202234fd2f16cdb9c34721,67202234fd2f16cdb9c34721,control_kwlt,lt,0,0,0,lt_control,2,8.0,0.3333333333333333,"I'm happy with the amount of £8 for myself, I don't want to take anything back and I don't want to give anymore.",Self-interest,3,-0.4916251993333106,-0.06522310134973658,0.0,0.0,0.7730407514102574,0.19986777741025255,0.027091471179490012
control_kwlt::67215ddb4fe41f208fba792b,67215ddb4fe41f208fba792b,control_kwlt,kw,0,1,0,kw_control,1,7.0,0.4166666666666666,I think 5 dollars is fair if I am the one controlling the allocation with 12$ in total.,Moral,1,-0.19041506475032052,-0.06306195626778041,-0.2776441740850492,-0.018037771449128295,0.7702282626254127,0.20321334310216826,0.02655839427241906
control_kwlt::67215ddb4fe41f208fba792b,67215ddb4fe41f208fba792b,control_kwlt,lt,0,0,0,lt_control,2,5.0,0.5833333333333333,3 dollars is a good amount to send!,No clear justification,0,-0.19041506475032052,-0.06306195626778041,0.0,0.0,0.7303908158834492,0.2440787502311611,0.02553043388538968
control_kwlt::67224e48f4f4f3fff687820f,67224e48f4f4f3fff687820f,control_kwlt,kw,0,1,0,kw_control,2,6.0,0.5,"I think society needs a baseline and everyone needs the same standards of care and safety. If someone surpasses that, that’s their hard work and dedication",Moral,1,-0.007237253851305399,-0.09688516547417071,-0.2776441740850492,-0.018037771449128295,0.7453117565378711,0.22991456050265519,0.024773682959473714
control_kwlt::67224e48f4f4f3fff687820f,67224e48f4f4f3fff687820f,control_kwlt,lt,0,0,0,lt_control,1,6.0,0.5,Everyone deserves a fair chance. How they spend the money isn’t up to me but at least I gave them the opportunity to eat or grab something they NEED without greed,Moral,1,-0.007237253851305399,-0.09688516547417071,0.0,0.0,0.702632506366125,0.2736997939154586,0.023667699718416403
control_kwlt::67261e11a3b1f0efae30f22e,67261e11a3b1f0efae30f22e,control_kwlt,kw,0,1,0,kw_control,1,6.0,0.5,I felt it was fair to have half each as we both participated,Moral,1,0.4068476600808078,-0.04715708442114969,-0.2776441740850492,-0.018037771449128295,0.6798460188100826,0.29657525628769144,0.02357872490222605
control_kwlt::67261e11a3b1f0efae30f22e,67261e11a3b1f0efae30f22e,control_kwlt,lt,0,0,0,lt_control,2,4.0,0.6666666666666667,It's only right that as we both participated equally we get equal pay,Moral,1,0.4068476600808078,-0.04715708442114969,0.0,0.0,0.6317153862014153,0.3460955486044679,0.02218906519411678
control_kwlt::6728a66faf35f882b75c5388,6728a66faf35f882b75c5388,control_kwlt,kw,0,1,0,kw_control,2,6.0,0.5,"I want the person, and I get to share equally",Moral,1,-0.3759229735183013,-0.04079412592774839,-0.2776441740850492,-0.018037771449128295,0.7936244241285233,0.17832006178833024,0.028055514083146483
control_kwlt::6728a66faf35f882b75c5388,6728a66faf35f882b75c5388,control_kwlt,lt,0,0,0,lt_control,1,4.0,0.6666666666666667,I want to ensure the person is not oweing any money,Moral,1,-0.3759229735183013,-0.04079412592774839,0.0,0.0,0.7567802696136874,0.21608976525851212,0.02712996512780048
control_kwlt::672a35319c5a754a0358a842,672a35319c5a754a0358a842,control_kwlt,kw,0,1,0,kw_control,2,9.0,0.25,He gets a quarter,No clear justification,0,-0.320610089802026,-0.10283750113790659,-0.2776441740850492,-0.018037771449128295,0.7880575808405834,0.18577972398487633,0.02616269517454021
control_kwlt::672a35319c5a754a0358a842,672a35319c5a754a0358a842,control_kwlt,lt,0,0,0,lt_control,1,5.5,0.5416666666666667,That is me being generous,Moral,1,-0.320610089802026,-0.10283750113790659,0.0,0.0,0.7502246912669789,0.2245205683694907,0.02525474036353043
control_kwlt::672a556afa8f0c44bda988b3,672a556afa8f0c44bda988b3,control_kwlt,kw,0,1,0,kw_control,1,6.0,0.5,It was right in the middle. I felt it was a fair amount to give.,Moral,1,-0.449646139435127,-0.08125165580029077,-0.2776441740850492,-0.018037771449128295,0.8034525972783357,0.16924385312345036,0.027303549598213912
control_kwlt::672a556afa8f0c44bda988b3,672a556afa8f0c44bda988b3,control_kwlt,lt,0,0,0,lt_control,2,4.0,0.6666666666666667,It was half of what I had,Moral,1,-0.449646139435127,-0.08125165580029077,0.0,0.0,0.7677490506853534,0.2057893682845475,0.026461581030099178
control_kwlt::672d533e0725ac855a0feab1,672d533e0725ac855a0feab1,control_kwlt,kw,0,1,0,kw_control,1,6.0,0.5,"I feel that it is only fair that we both get half if we are completing the same task, and that I would like to think that a lot of people would do the same with all biases removed since we don't know anything about the other participant.",Moral,1,-0.32061008980202593,-0.10283750113790675,-0.2776441740850492,-0.018037771449128295,0.7880575808405834,0.18577972398487635,0.02616269517454021
control_kwlt::672d533e0725ac855a0feab1,672d533e0725ac855a0feab1,control_kwlt,lt,0,0,0,lt_control,2,6.0,0.5,"I feel like doing this would both give us an even amount of $6, which I feel would be fair if it's the same participant.",Moral,1,-0.32061008980202593,-0.10283750113790675,0.0,0.0,0.7502246912669788,0.2245205683694907,0.02525474036353043
control_kwlt::672e86a538b9e142805a426e,672e86a538b9e142805a426e,control_kwlt,kw,0,1,0,kw_control,2,12.0,0.0,i wanted to minimize my loss of the money,Self-interest,3,0.09243034474969176,-0.0833679791635614,-0.2776441740850492,-0.018037771449128295,0.7303318265533939,0.24510247298819896,0.02456570045840723
control_kwlt::672e86a538b9e142805a426e,672e86a538b9e142805a426e,control_kwlt,lt,0,0,0,lt_control,1,12.0,0.0,it give me the highest pay,Self-interest,3,0.09243034474969176,-0.0833679791635614,0.0,0.0,0.6862341784314581,0.29037831362528255,0.023387507943259448
control_kwlt::67332f2e872e84a2fc1afb0b,67332f2e872e84a2fc1afb0b,control_kwlt,kw,0,1,0,kw_control,1,6.0,0.5,To express fairness,Moral,1,-0.6498440962506293,-0.10827162040531581,-0.2776441740850492,-0.018037771449128295,0.82669066756048,0.14589722213385958,0.027412110305660417
control_kwlt::67332f2e872e84a2fc1afb0b,67332f2e872e84a2fc1afb0b,control_kwlt,lt,0,0,0,lt_control,2,4.0,0.6666666666666667,To express fairness,Moral,1,-0.6498440962506293,-0.10827162040531581,0.0,0.0,0.7942525364440723,0.17902558415158148,0.026721879404346147
control_kwlt::673358282519927a2c5cf4c9,673358282519927a2c5cf4c9,control_kwlt,kw,0,1,0,kw_control,2,7.0,0.4166666666666666,"I truly wanted to share with the other person who has $0, would help with daily planning.",Moral,1,0.3364728568204335,-0.07748427546770448,-0.2776441740850492,-0.018037771449128295,0.6919437762249735,0.2847446878627423,0.023311535912284242
control_kwlt::673358282519927a2c5cf4c9,673358282519927a2c5cf4c9,control_kwlt,lt,0,0,0,lt_control,1,6.5,0.4583333333333333,Transferring $1.5 helps the other participant to balance much better with regards to spending. I am also able to appropriately manage the $6.5 I now have because I have done my budgeting and I was able to spare $1.5 to give out.,Moral,1,0.3364728568204335,-0.07748427546770448,0.0,0.0,0.6446099599194544,0.333394097579513,0.021995942501032643
control_kwlt::6734f38285a487704a4dc0e1,6734f38285a487704a4dc0e1,control_kwlt,kw,0,1,0,kw_control,2,6.0,0.5,"This is the fair thing to do, as both of us will end up with the same amount of money after the transfer.",Moral,1,0.3014612298962935,0.3601268396897073,-0.2776441740850492,-0.018037771449128295,0.6883707547392627,0.2756779808387624,0.0359512644219749
control_kwlt::6734f38285a487704a4dc0e1,6734f38285a487704a4dc0e1,control_kwlt,lt,0,0,0,lt_control,1,6.0,0.5,"I thought it would be the most fair decision for both parties involved, as we each would have the same amount after the transfer.",Moral,1,0.3014612298962935,0.3601268396897073,0.0,0.0,0.6424216796802412,0.3235926359084453,0.033985684411313444
control_kwlt::6734f4ed2cbd088a82b7f79e,6734f4ed2cbd088a82b7f79e,control_kwlt,kw,0,1,0,kw_control,1,6.0,0.5,Due to my intuitive moral objectivity.,Moral,1,0.15335632889856046,-0.08542586276204688,-0.2776441740850492,-0.018037771449128295,0.7211017536228506,0.2547180022598664,0.02418024411728299
control_kwlt::6734f4ed2cbd088a82b7f79e,6734f4ed2cbd088a82b7f79e,control_kwlt,lt,0,0,0,lt_control,2,6.0,0.5,Due to my intuitive moral objectivity.,Moral,1,0.15335632889856046,-0.08542586276204688,0.0,0.0,0.6761505173927944,0.3008791247848613,0.022970357822344203
control_kwlt::673654fe4689394b4c0bb101,673654fe4689394b4c0bb101,control_kwlt,kw,0,1,0,kw_control,1,5.5,0.5416666666666667,"I chose to transfer $6.50 because I wanted to strike a balance between fairness and self interest. The other participant initially had nothing, so giving them more than half ensures they receive a meaningful share, while I still keep a portion for myself. This amount feels equitable and reflects a desire to be generous without giving everything away.",Moral,1,-0.0072372538513053985,-0.09688516547417063,-0.2776441740850492,-0.018037771449128295,0.7453117565378711,0.22991456050265519,0.024773682959473714
control_kwlt::673654fe4689394b4c0bb101,673654fe4689394b4c0bb101,control_kwlt,lt,0,0,0,lt_control,2,6.0,0.5,"I chose to transfer $2 because it is a modest, fair way to share some of my resources with the other participant. I wanted to be generous without giving away too much, helping to balance the allocations slightly while still keeping the majority of my initial allocation.",Moral,1,-0.0072372538513053985,-0.09688516547417063,0.0,0.0,0.702632506366125,0.2736997939154586,0.023667699718416403
control_kwlt::67366d50b1a10d4f69e6a1ac,67366d50b1a10d4f69e6a1ac,control_kwlt,kw,0,1,0,kw_control,2,6.0,0.5,I am a fair person in general and not greedy.,Moral,1,-0.007237253851305399,-0.09688516547417071,-0.2776441740850492,-0.018037771449128295,0.7453117565378711,0.22991456050265519,0.024773682959473714
control_kwlt::67366d50b1a10d4f69e6a1ac,67366d50b1a10d4f69e6a1ac,control_kwlt,lt,0,0,0,lt_control,1,5.0,0.5833333333333333,I think it is fair incase they take off me.,Self-interest,3,-0.007237253851305399,-0.09688516547417071,0.0,0.0,0.702632506366125,0.2736997939154586,0.023667699718416403
control_kwlt::673a596bdb0ad1f5359cf64b,673a596bdb0ad1f5359cf64b,control_kwlt,kw,0,1,0,kw_control,1,6.0,0.5,U think allocating $6 being half is pretty fair,Moral,1,0.29343572399894874,-0.09051568370868383,-0.2776441740850492,-0.018037771449128295,0.699138059536612,0.2775948568262483,0.023267083637139665
control_kwlt::673a596bdb0ad1f5359cf64b,673a596bdb0ad1f5359cf64b,control_kwlt,lt,0,0,0,lt_control,2,5.0,0.5833333333333333,I wouldn’t wan to allocate nothing but also need some money my self,Self-interest,3,0.29343572399894874,-0.09051568370868383,0.0,0.0,0.6523219409782582,0.3256887653011594,0.021989293720582306
control_kwlt::673cebf921638a43957abea0,673cebf921638a43957abea0,control_kwlt,kw,0,1,0,kw_control,1,8.0,0.3333333333333333,I like to be kind and treat others like I would like to be treated,Moral,1,0.1390275676407629,-0.05334171990714554,-0.2776441740850492,-0.018037771449128295,0.7227093907126723,0.252259976122188,0.0250306331651398
control_kwlt::673cebf921638a43957abea0,673cebf921638a43957abea0,control_kwlt,lt,0,0,0,lt_control,2,11.5,0.0416666666666666,Other person has something with is better than nothing,Moral,1,0.1390275676407629,-0.05334171990714554,0.0,0.0,0.6780113806149914,0.29819742127719995,0.023791198107808637
control_kwlt::673f63f734a88f90705704ea,673f63f734a88f90705704ea,control_kwlt,kw,0,1,0,kw_control,1,8.0,0.3333333333333333,So I could have more to save for myself.,Self-interest,3,-0.19041506475032038,-0.06306195626778038,-0.2776441740850492,-0.018037771449128295,0.7702282626254127,0.20321334310216826,0.02655839427241906
control_kwlt::673f63f734a88f90705704ea,673f63f734a88f90705704ea,control_kwlt,lt,0,0,0,lt_control,2,5.5,0.5416666666666667,"I chose this allocation because it feels fair to bring our earnings closer together without giving away the entire difference. Since I started with more, sharing a small portion helps balance things out while still keeping the original allocations in mind. It seemed like a reasonable middle ground.",Moral,1,-0.19041506475032038,-0.06306195626778038,0.0,0.0,0.7303908158834492,0.2440787502311611,0.02553043388538968
control_kwlt::674073d8479b986ba8d799ec,674073d8479b986ba8d799ec,control_kwlt,kw,0,1,0,kw_control,2,7.0,0.4166666666666666,its me being fair,Moral,1,-0.29742792023069275,-0.09029655780075396,-0.2776441740850492,-0.018037771449128295,0.7848394832006127,0.18878442815892027,0.026376088640467074
control_kwlt::674073d8479b986ba8d799ec,674073d8479b986ba8d799ec,control_kwlt,lt,0,0,0,lt_control,1,7.0,0.4166666666666666,"its me being fair. The person has a total of 5, and i am left with 7",Moral,1,-0.29742792023069275,-0.09029655780075396,0.0,0.0,0.746653303724191,0.22790438546570096,0.025442310810107973
control_kwlt::6743905b3105844d1c76e0b5,6743905b3105844d1c76e0b5,control_kwlt,kw,0,1,0,kw_control,1,6.0,0.5,This was the fairest option,Moral,1,0.022412658475972107,-0.0843460665834113,-0.2776441740850492,-0.018037771449128295,0.7407506378359396,0.2343285917197111,0.024920770444349313
control_kwlt::6743905b3105844d1c76e0b5,6743905b3105844d1c76e0b5,control_kwlt,lt,0,0,0,lt_control,2,6.0,0.5,it was fair,Moral,1,0.022412658475972107,-0.0843460665834113,0.0,0.0,0.6976573300112204,0.2785586596008426,0.023784010387936965
control_kwlt::67450946b04fde22747d21e2,67450946b04fde22747d21e2,control_kwlt,kw,0,1,0,kw_control,2,12.0,0.0,"I am again not inclined to change the random allocation previously chosen. Mathematically the randomness of decisions equals out over time. If I controlled the allocations from beginning to end, then I would have changed the subsequent allocation for more equity over the entire task.",Moral,1,-0.5830219661092219,-0.09385592295140038,-0.2776441740850492,-0.018037771449128295,0.8190739115436306,0.15339407658336515,0.027532011873004223
control_kwlt::67450946b04fde22747d21e2,67450946b04fde22747d21e2,control_kwlt,lt,0,0,0,lt_control,1,8.0,0.3333333333333333,"I chose to keep the random allocation since this is previously determined and I am not inclined to change it. Over time randomness equals out based on mathematical chance. I would only change the allocation is I was the one who originally had control over the entire allocation process from beginning to end,",No clear justification,0,-0.5830219661092219,-0.09385592295140038,0.0,0.0,0.785549496746285,0.18766249818027933,0.02678800507343556
control_kwlt::6745109c444973d1fa9f17d4,6745109c444973d1fa9f17d4,control_kwlt,kw,0,1,0,kw_control,1,8.5,0.2916666666666666,I did almost half. I thought that would be fair,Moral,1,0.5843045484947539,-0.08382297674210826,-0.2776441740850492,-0.018037771449128295,0.6501907789826019,0.32814468069182867,0.021664540325569356
control_kwlt::6745109c444973d1fa9f17d4,6745109c444973d1fa9f17d4,control_kwlt,lt,0,0,0,lt_control,2,8.0,0.3333333333333333,"I didn't want to take money, also didn't feel like giving",Moral,1,0.5843045484947539,-0.08382297674210826,0.0,0.0,0.60003986966893,0.3797153219588151,0.020244808372254952
control_kwlt::67460e257c0798f65d47f732,67460e257c0798f65d47f732,control_kwlt,kw,0,1,0,kw_control,1,6.0,0.5,I think that splitting the money equally is the only fair way to go about this. I do not want to slight myself nor my partner so I find this the most appropriate solution.,Moral,1,0.2934357239989487,-0.09051568370868383,-0.2776441740850492,-0.018037771449128295,0.699138059536612,0.2775948568262483,0.023267083637139665
control_kwlt::67460e257c0798f65d47f732,67460e257c0798f65d47f732,control_kwlt,lt,0,0,0,lt_control,2,6.0,0.5,I would transfer $2 because I find this to be the most fair approach with each of us taking home $6.,Moral,1,0.2934357239989487,-0.09051568370868383,0.0,0.0,0.6523219409782582,0.3256887653011594,0.021989293720582306
control_kwlt::674c8d7fe7f6ef790dd7649a,674c8d7fe7f6ef790dd7649a,control_kwlt,kw,0,1,0,kw_control,2,9.0,0.25,It seems fair,Moral,1,-0.2653215916572067,-0.07008708001270933,-0.2776441740850492,-0.018037771449128295,0.7802707727243379,0.19298356424945481,0.026745663026207386
control_kwlt::674c8d7fe7f6ef790dd7649a,674c8d7fe7f6ef790dd7649a,control_kwlt,lt,0,0,0,lt_control,1,7.0,0.4166666666666666,It seems fair,Moral,1,-0.2653215916572067,-0.07008708001270933,0.0,0.0,0.7416033990374231,0.23262379502966257,0.02577280593291424
control_kwlt::674d85e49df40f8d23e4416f,674d85e49df40f8d23e4416f,control_kwlt,kw,0,1,0,kw_control,2,6.0,0.5,"I always like to try and be fair in these scenarios. Partly because that is the way I am, (I'm quite rigid in regards to concepts of fairness and I also like to help other people.)",Moral,1,-0.38256757055079194,0.3931925162179306,-0.2776441740850492,-0.018037771449128295,0.7823639423741074,0.17494428496817283,0.04269177265771974
control_kwlt::674d85e49df40f8d23e4416f,674d85e49df40f8d23e4416f,control_kwlt,lt,0,0,0,lt_control,1,6.0,0.5,To make it fair. This way we both have an equal chance of doing well if we are chosen for a bonus payment.,Moral,1,-0.38256757055079194,0.3931925162179306,0.0,0.0,0.7464575385827015,0.21223357247175795,0.04130888894554062
control_kwlt::674e3d28cbbcc0e6969e497c,674e3d28cbbcc0e6969e497c,control_kwlt,kw,0,1,0,kw_control,2,6.0,0.5,It was equal amount each $6 which is fair.,Moral,1,0.25056043846715614,-0.07176020694986578,-0.2776441740850492,-0.018037771449128295,0.7056698093462745,0.2703825838561053,0.0239476067976202
control_kwlt::674e3d28cbbcc0e6969e497c,674e3d28cbbcc0e6969e497c,control_kwlt,lt,0,0,0,lt_control,1,4.0,0.6666666666666667,I gave half my allocation as I thought that was a fair transaction,Moral,1,0.25056043846715614,-0.07176020694986578,0.0,0.0,0.6594390737126578,0.31789192119736887,0.022669005089973493
control_kwlt::674f2d987faf13021ccc6de8,674f2d987faf13021ccc6de8,control_kwlt,kw,0,1,0,kw_control,1,6.0,0.5,It is fair...share the money 50/50. Nobody benefits more than the other person,Moral,1,-0.6498440962506293,-0.10827162040531581,-0.2776441740850492,-0.018037771449128295,0.82669066756048,0.14589722213385958,0.027412110305660417
control_kwlt::674f2d987faf13021ccc6de8,674f2d987faf13021ccc6de8,control_kwlt,lt,0,0,0,lt_control,2,6.0,0.5,To balance out the amounts we have between us. We will both now have $6,Moral,1,-0.6498440962506293,-0.10827162040531581,0.0,0.0,0.7942525364440723,0.17902558415158148,0.026721879404346147
control_kwlt::674f4c0db6ecc63070c44d6d,674f4c0db6ecc63070c44d6d,control_kwlt,kw,0,1,0,kw_control,1,8.0,0.3333333333333333,Sick family member could use the money for medication but also didn't want to stiff the other person.,Moral,1,-0.2295215068933008,-0.05644075543374007,-0.2776441740850492,-0.018037771449128295,0.7752944075194459,0.19777933264034173,0.02692625984021236
control_kwlt::674f4c0db6ecc63070c44d6d,674f4c0db6ecc63070c44d6d,control_kwlt,lt,0,0,0,lt_control,2,12.0,0.0,"Thought it over, almost every 'team member' I ever has on prolific was a bot or ai so I will bet on that being the case and take back the $4",Self-interest,3,-0.2295215068933008,-0.05644075543374007,0.0,0.0,0.7360816643491723,0.2380011274557733,0.025917208195054293
control_kwlt::674f598ded47fd75002ee276,674f598ded47fd75002ee276,control_kwlt,kw,0,1,0,kw_control,1,6.0,0.5,"I feel that if someone is doing the same quiz as me, but is randomly allocated zero through pure chance and nothing else, it is only fair I split the money with them.",Moral,1,-0.2791137394638515,0.3614540368448068,-0.2776441740850492,-0.018037771449128295,0.7707432135522623,0.18857111676233806,0.040685669685399745
control_kwlt::674f598ded47fd75002ee276,674f598ded47fd75002ee276,control_kwlt,lt,0,0,0,lt_control,2,6.0,0.5,"Same as last time, if I am receiving more through nothing more than pure chance, it seems only fair to split it with someone doing the exact same thing as myself.",Moral,1,-0.2791137394638515,0.3614540368448068,0.0,0.0,0.7331266584694749,0.22763372739954119,0.0392396141309839
control_kwlt::675116b37af67e7d9958a583,675116b37af67e7d9958a583,control_kwlt,kw,0,1,0,kw_control,1,6.0,0.5,I transferred $6 because I think its fair for us to end with the same amount of money.,Moral,1,-0.21479803454234542,-0.04263802545842859,-0.2776441740850492,-0.018037771449128295,0.7730521485452035,0.19973216287922158,0.027215688575574867
control_kwlt::675116b37af67e7d9958a583,675116b37af67e7d9958a583,control_kwlt,lt,0,0,0,lt_control,2,6.0,0.5,i think this will leave us with an even amount of money each i with an even amount of money,Moral,1,-0.21479803454234542,-0.04263802545842859,0.0,0.0,0.7336300726203095,0.240186353442918,0.026183573936772488
control_kwlt::6751aca3df77a73a16f32127,6751aca3df77a73a16f32127,control_kwlt,kw,0,1,0,kw_control,1,6.0,0.5,I find it fair and really no problem to share the earnings for something we both did.,Moral,1,-0.10580483698852944,-0.028290965225515108,-0.2776441740850492,-0.018037771449128295,0.757943344937429,0.21503182860466824,0.027024826457902787
control_kwlt::6751aca3df77a73a16f32127,6751aca3df77a73a16f32127,control_kwlt,lt,0,0,0,lt_control,2,6.0,0.5,It would give us the same amount,Moral,1,-0.10580483698852944,-0.028290965225515108,0.0,0.0,0.71685781417592,0.2572354226863671,0.02590676313771291
control_kwlt::6752cf8ec289846cfdcd04b0,6752cf8ec289846cfdcd04b0,control_kwlt,kw,0,1,0,kw_control,2,12.0,0.0,I don’t want to share my money.,Self-interest,3,0.24354177794657242,-0.05336251321889488,-0.2776441740850492,-0.018037771449128295,0.706456043136872,0.26912135061594145,0.024422606247186517
control_kwlt::6752cf8ec289846cfdcd04b0,6752cf8ec289846cfdcd04b0,control_kwlt,lt,0,0,0,lt_control,1,8.0,0.3333333333333333,I wouldn’t make money from someone but also don’t want to give my money away. It feels fair to me,Moral,1,0.24354177794657242,-0.05336251321889488,0.0,0.0,0.6603496008994051,0.3165253303911083,0.023125068709486586
control_kwlt::675c5393b9b2d381baa880c2,675c5393b9b2d381baa880c2,control_kwlt,kw,0,1,0,kw_control,2,6.0,0.5,i received all the money so it seemed fair to split it evenly,Moral,1,-0.15074010074268865,-0.07809115155616458,-0.2776441740850492,-0.018037771449128295,0.7651614740294072,0.20886398309403476,0.025974542876558045
control_kwlt::675c5393b9b2d381baa880c2,675c5393b9b2d381baa880c2,control_kwlt,lt,0,0,0,lt_control,1,6.0,0.5,"both of us would have the same amount of money, only seems fair since i was allocated more to begin with",Moral,1,-0.15074010074268865,-0.07809115155616458,0.0,0.0,0.7246829289788665,0.2503808467152483,0.024936224305885123
control_kwlt::675c64b95d8683943d557b71,675c64b95d8683943d557b71,control_kwlt,kw,0,1,0,kw_control,1,12.0,0.0,If I have a chance to get $12 I would take it.,Self-interest,3,0.24359779228900078,-0.05618890252360155,-0.2776441740850492,-0.018037771449128295,0.706497718948137,0.26914721026549404,0.024355070786368945
control_kwlt::675c64b95d8683943d557b71,675c64b95d8683943d557b71,control_kwlt,lt,0,0,0,lt_control,2,8.0,0.3333333333333333,I am not going to change pre-determined outcomes.,No clear justification,0,0.24359779228900078,-0.05618890252360155,0.0,0.0,0.6603855130984673,0.31655347900497965,0.023061007896553038
control_kwlt::675c79491bbd4e232d192d78,675c79491bbd4e232d192d78,control_kwlt,kw,0,1,0,kw_control,2,12.0,0.0,Again I have no context as to whether i should pay or receive funds hence remain with the status quo of 0,No clear justification,0,-0.2110021875659967,-0.04978316352579813,-0.2776441740850492,-0.018037771449128295,0.7727001473669681,0.20029177102240842,0.027008081610623395
control_kwlt::675c79491bbd4e232d192d78,675c79491bbd4e232d192d78,control_kwlt,lt,0,0,0,lt_control,1,8.0,0.3333333333333333,I chose 0 as there was no context as to why I should pay or receive any funds. ) seemed the sensible option.,No clear justification,0,-0.2110021875659967,-0.04978316352579813,0.0,0.0,0.7332067599567217,0.24081276588006212,0.025980474163216208
control_kwlt::675eccd5616a615b90c53f5d,675eccd5616a615b90c53f5d,control_kwlt,kw,0,1,0,kw_control,2,6.0,0.5,I don't want to feel guilty - equal amount for equal effort,Moral,1,0.0924303447496917,-0.08336797916356165,-0.2776441740850492,-0.018037771449128295,0.7303318265533939,0.2451024729881989,0.02456570045840722
control_kwlt::675eccd5616a615b90c53f5d,675eccd5616a615b90c53f5d,control_kwlt,lt,0,0,0,lt_control,1,6.0,0.5,It's a fair and equal distribution for the same work.,Moral,1,0.0924303447496917,-0.08336797916356165,0.0,0.0,0.6862341784314581,0.29037831362528255,0.023387507943259434
control_kwlt::67605337c41b9ba5ae52a0c8,67605337c41b9ba5ae52a0c8,control_kwlt,kw,0,1,0,kw_control,1,6.0,0.5,because i would like to be equal with others and would prefer this option if the other participant had the choice of how much to transfer to me,Moral,1,-0.0072372538513053985,-0.09688516547417063,-0.2776441740850492,-0.018037771449128295,0.7453117565378711,0.22991456050265519,0.024773682959473714
control_kwlt::67605337c41b9ba5ae52a0c8,67605337c41b9ba5ae52a0c8,control_kwlt,lt,0,0,0,lt_control,2,6.0,0.5,because i would like to be equal with others and transferring them $2 would bring both of our totals to equal footing,Moral,1,-0.0072372538513053985,-0.09688516547417063,0.0,0.0,0.702632506366125,0.2736997939154586,0.023667699718416403
control_kwlt::6760674a9c67827bc76493f4,6760674a9c67827bc76493f4,control_kwlt,kw,0,1,0,kw_control,2,8.0,0.3333333333333333,My partner was given nothing in this activity yet I was given $12. In order to make it fair I must allow them to receive some portion of the pot.,Moral,1,-0.23799628900253625,-0.08884379681815441,-0.2776441740850492,-0.018037771449128295,0.7770892790069087,0.1967794739710622,0.02613124702202909
control_kwlt::6760674a9c67827bc76493f4,6760674a9c67827bc76493f4,control_kwlt,lt,0,0,0,lt_control,1,12.0,0.0,I do not trust any random human therefore to ensure I leave the activity with something I must take the maximum available amount from their pot,Self-interest,3,-0.23799628900253625,-0.08884379681815441,0.0,0.0,0.7379589815877461,0.2368827914401574,0.025158226972096513
control_kwlt::67606b4f53533eb280754db1,67606b4f53533eb280754db1,control_kwlt,kw,0,1,0,kw_control,1,6.0,0.5,"fairness, equality",Moral,1,0.6313897178058937,-0.07137564697014169,-0.2776441740850492,-0.018037771449128295,0.6417505958141538,0.3366181447372658,0.021631259448580346
control_kwlt::67606b4f53533eb280754db1,67606b4f53533eb280754db1,control_kwlt,lt,0,0,0,lt_control,2,6.0,0.5,"equal, fairness",Moral,1,0.6313897178058937,-0.07137564697014169,0.0,0.0,0.5911526090326247,0.3886719633250981,0.020175427642277137
